Timestamp,Year,Cycle,Event
2024-07-10 00:44:06,0,12,New character born: Gothnight (toon0068) (Konforme) - Parents: Partygrim (toon0014) and Darkglow (toon0011)
2024-07-10 00:44:06,1,1,Death Announcement: Derplogs (toon0035) (Morfigo) has died at age 1 due to Pneumonia.
2024-07-10 00:44:06,1,1,Death Announcement: Noffifrolic (toon0045) (Noffinoffs) has died at age 1 due to Pneumonia.
2024-07-10 00:44:06,1,1,Death Announcement: Funnynoff (toon0050) (Noffinoffs) has died at age 1 due to Flu.
2024-07-10 00:44:06,1,1,Death Announcement: Nightstorm (toon0053) (Konforme) has died at age 1 due to Flu.
2024-07-10 00:44:06,1,1,Death Announcement: Gothflare (toon0055) (Konforme) has died at age 1 due to Pneumonia.
2024-07-10 00:44:06,1,1,Death Announcement: Plongplox (toon0058) (Morfigo) has died at age 1 due to Pneumonia.
2024-07-10 00:44:06,1,1,New character born: Mechpop (toon0069) (Poputah) - Parents: Mechputah (toon0006) and Popcyb (toon0012)
2024-07-10 00:44:06,1,1,New character born: Nofficraft (toon0070) (Noffinoffs) - Parents: Noffidance (toon0009) and Funnynoff (toon0018)
2024-07-10 00:44:06,1,1,New character born: Cybput (toon0071) (Poputah) - Parents: Popcyb (toon0012) and Mechputah (toon0006)
2024-07-10 00:44:06,1,2,New character born: Sexbane (toon0072) (Konforme) - Parents: Nightflame (toon0003) and Metalwhisper (toon0007)
2024-07-10 00:44:06,1,2,New character born: Cybpop (toon0073) (Poputah) - Parents: Hardpop (toon0016) and Putcyb (toon0020)
2024-07-10 00:44:06,1,2,New character born: Blerplox (toon0074) (Morfigo) - Parents: Plomblis (toon0017) and Plongler (toon0004)
2024-07-10 00:44:06,1,2,New character born: Deftones (toon0075) (Konforme) - Parents: Emoflame (toon0019) and Metalgrim (toon0013)
2024-07-10 00:44:06,1,2,New character born: Snickernoff (toon0076) (Noffinoffs) - Parents: Noffibubble (toon0021) and Jollynoff (toon0005)
2024-07-10 00:44:06,1,3,New character born: Gothflare (toon0077) (Konforme) - Parents: Nightflame (toon0003) and Metalwhisper (toon0007)
2024-07-10 00:44:06,1,3,New character born: Elgi-pride (toon0078) (Elgibidi) - Parents: Sausage-fun (toon0008) and Elgi-bop (toon0022)
2024-07-10 00:44:06,1,3,New character born: Metalwhisper (toon0079) (Konforme) - Parents: Partygrim (toon0014) and Darkglow (toon0011)
2024-07-10 00:44:06,1,3,New character born: Mechpop (toon0080) (Poputah) - Parents: Putcyb (toon0020) and Hardpop (toon0016)
2024-07-10 00:44:06,1,4,New character born: Elgi-bounce (toon0081) (Elgibidi) - Parents: Glibi-glitz (toon0002) and Party-flicker (toon0024)
2024-07-10 00:44:06,1,4,New character born: Darknox (toon0082) (Konforme) - Parents: Metalgrim (toon0013) and Emoflame (toon0019)
2024-07-10 00:44:06,1,4,New character born: Nightshadow (toon0083) (Konforme) - Parents: Partygrim (toon0014) and Darkglow (toon0011)
2024-07-10 00:44:06,1,4,New character born: Tektahput (toon0084) (Poputah) - Parents: Hardpop (toon0016) and Putcyb (toon0020)
2024-07-10 00:44:06,1,5,New character born: Nightwhisper (toon0085) (Konforme) - Parents: Darkglow (toon0011) and Partygrim (toon0014)
2024-07-10 00:44:06,1,5,New character born: Cybpot (toon0086) (Poputah) - Parents: Hardpop (toon0016) and Putcyb (toon0020)
2024-07-10 00:44:06,1,5,New character born: Laughynoff (toon0087) (Noffinoffs) - Parents: Noffidance (toon0023) and Partyfoff (toon0001)
2024-07-10 00:44:06,1,6,New character born: Sausage-joy (toon0088) (Elgibidi) - Parents: Elgi-bop (toon0022) and Sausage-fun (toon0008)
2024-07-10 00:44:07,1,7,New character born: Derpins (toon0089) (Morfigo) - Parents: Plongler (toon0004) and Plomblis (toon0017)
2024-07-10 00:44:07,1,7,New character born: Funnifnoff (toon0090) (Noffinoffs) - Parents: Jollynoff (toon0005) and Noffibubble (toon0021)
2024-07-10 00:44:07,1,7,New character born: Feftunes (toon0091) (Konforme) - Parents: Metalgrim (toon0013) and Emoflame (toon0019)
2024-07-10 00:44:07,1,7,New character born: Derplogs (toon0092) (Morfigo) - Parents: Plomblis (toon0017) and Plongler (toon0004)
2024-07-10 00:44:07,1,7,New character born: Noffichug (toon0093) (Noffinoffs) - Parents: Funnynoff (toon0018) and Noffidance (toon0009)
2024-07-10 00:44:07,1,7,New character born: Mekput (toon0094) (Poputah) - Parents: Putcyb (toon0020) and Hardpop (toon0016)
2024-07-10 00:44:07,1,8,New character born: Noffijig (toon0095) (Noffinoffs) - Parents: Partyfoff (toon0001) and Noffidance (toon0023)
2024-07-10 00:44:07,1,8,New character born: Noffiswig (toon0096) (Noffinoffs) - Parents: Jollynoff (toon0005) and Noffibubble (toon0021)
2024-07-10 00:44:07,1,8,New character born: Putobot (toon0097) (Poputah) - Parents: Popcyb (toon0012) and Mechputah (toon0006)
2024-07-10 00:44:07,1,8,New character born: Darkglow (toon0098) (Konforme) - Parents: Emoflame (toon0019) and Metalgrim (toon0013)
2024-07-10 00:44:07,1,9,New character born: Partygrim (toon0099) (Konforme) - Parents: Metalwhisper (toon0007) and Nightflame (toon0003)
2024-07-10 00:44:07,1,10,New character born: Sausage-fun (toon0100) (Elgibidi) - Parents: Glibi-glitz (toon0002) and Party-flicker (toon0024)
2024-07-10 00:44:07,1,10,New character born: Grimshade (toon0101) (Konforme) - Parents: Partygrim (toon0014) and Darkglow (toon0011)
2024-07-10 00:44:07,1,11,New character born: Putcyb (toon0102) (Poputah) - Parents: Mechputah (toon0006) and Popcyb (toon0012)
2024-07-10 00:44:07,1,11,New character born: Partywhisper (toon0103) (Konforme) - Parents: Metalwhisper (toon0007) and Nightflame (toon0003)
2024-07-10 00:44:07,1,11,New character born: Putahbot (toon0104) (Poputah) - Parents: Hardpop (toon0016) and Putcyb (toon0020)
2024-07-10 00:44:07,1,11,New character born: Emoflame (toon0105) (Konforme) - Parents: Emoflame (toon0019) and Metalgrim (toon0013)
2024-07-10 00:44:07,1,11,New character born: Putatek (toon0106) (Poputah) - Parents: Putcyb (toon0020) and Hardpop (toon0016)
2024-07-10 00:44:07,1,12,New character born: Noffidance (toon0107) (Noffinoffs) - Parents: Partyfoff (toon0001) and Noffidance (toon0023)
2024-07-10 00:44:07,1,12,New character born: Frolicknoff (toon0108) (Noffinoffs) - Parents: Noffidance (toon0009) and Funnynoff (toon0018)
2024-07-10 00:44:07,1,12,New character born: Emoglare (toon0109) (Konforme) - Parents: Partygrim (toon0014) and Darkglow (toon0011)
2024-07-10 00:44:07,1,12,New character born: Laughynoff (toon0110) (Noffinoffs) - Parents: Funnynoff (toon0018) and Noffidance (toon0009)
2024-07-10 00:44:07,2,1,Death Announcement: Elgi-bop (toon0022) (Elgibidi) has died at age 20 due to Food Poisoning.
2024-07-10 00:44:07,2,1,Death Announcement: Metalshade (toon0030) (Konforme) has died at age 2 due to Pneumonia.
2024-07-10 00:44:07,2,1,Death Announcement: Noffifizz (toon0037) (Noffinoffs) has died at age 2 due to Pneumonia.
2024-07-10 00:44:07,2,1,Death Announcement: Roboputah (toon0046) (Poputah) has died at age 1 due to Pneumonia.
2024-07-10 00:44:07,2,1,Death Announcement: Gothflare (toon0060) (Konforme) has died at age 2 due to Flu.
2024-07-10 00:44:07,2,1,Death Announcement: Snickernoff (toon0076) (Noffinoffs) has died at age 1 due to Pneumonia.
2024-07-10 00:44:07,2,1,Death Announcement: Derpins (toon0089) (Morfigo) has died at age 1 due to Pneumonia.
2024-07-10 00:44:07,2,1,Death Announcement: Feftunes (toon0091) (Konforme) has died at age 1 due to Pneumonia.
2024-07-10 00:44:07,2,1,Death Announcement: Partygrim (toon0099) (Konforme) has died at age 1 due to Flu.
2024-07-10 00:44:07,2,1,Death Announcement: Frolicknoff (toon0108) (Noffinoffs) has died at age 1 due to Pneumonia.
2024-07-10 00:44:07,2,1,New character born: Emofury (toon0111) (Konforme) - Parents: Partygrim (toon0014) and Darkglow (toon0011)
2024-07-10 00:44:07,2,1,New character born: Poptik (toon0112) (Poputah) - Parents: Hardpop (toon0016) and Putcyb (toon0020)
2024-07-10 00:44:07,2,1,New character born: Noffitipple (toon0113) (Noffinoffs) - Parents: Noffidance (toon0023) and Partyfoff (toon0001)
2024-07-10 00:44:07,2,2,New character born: Sillynip (toon0114) (Noffinoffs) - Parents: Partyfoff (toon0001) and Noffidance (toon0023)
2024-07-10 00:44:07,2,2,New character born: Derplis (toon0115) (Morfigo) - Parents: Plongler (toon0004) and Plomblis (toon0017)
2024-07-10 00:44:07,2,2,New character born: Cyboput (toon0116) (Poputah) - Parents: Hardpop (toon0016) and Putcyb (toon0020)
2024-07-10 00:44:07,2,2,New character born: Poptekah (toon0117) (Poputah) - Parents: Putcyb (toon0020) and Hardpop (toon0016)
2024-07-10 00:44:07,2,2,New character born: Queen-glisten (toon0118) (Elgibidi) - Parents: Party-flicker (toon0024) and Glibi-glitz (toon0002)
2024-07-10 00:44:08,2,3,New character born: Noffiswiggle (toon0119) (Noffinoffs) - Parents: Partyfoff (toon0001) and Noffidance (toon0023)
2024-07-10 00:44:08,2,3,New character born: Metalglow (toon0120) (Konforme) - Parents: Darkglow (toon0011) and Partygrim (toon0014)
2024-07-10 00:44:08,2,3,New character born: Plingblips (toon0121) (Morfigo) - Parents: Plomblis (toon0017) and Plongler (toon0004)
2024-07-10 00:44:08,2,4,New character born: Noffiwiggle (toon0122) (Noffinoffs) - Parents: Partyfoff (toon0001) and Noffidance (toon0023)
2024-07-10 00:44:08,2,4,New character born: Plomberplox (toon0123) (Morfigo) - Parents: Plomblis (toon0017) and Plongler (toon0004)
2024-07-10 00:44:08,2,4,New character born: Snickernoff (toon0124) (Noffinoffs) - Parents: Noffidance (toon0023) and Partyfoff (toon0001)
2024-07-10 00:44:08,2,5,New character born: Noffitipple (toon0125) (Noffinoffs) - Parents: Partyfoff (toon0001) and Noffidance (toon0023)
2024-07-10 00:44:08,2,5,New character born: Darkwhisper (toon0126) (Konforme) - Parents: Emoflame (toon0019) and Metalgrim (toon0013)
2024-07-10 00:44:08,2,5,New character born: Tekput (toon0127) (Poputah) - Parents: Putcyb (toon0020) and Hardpop (toon0016)
2024-07-10 00:44:08,2,6,New character born: Mechput (toon0128) (Poputah) - Parents: Mechputah (toon0006) and Popcyb (toon0012)
2024-07-10 00:44:08,2,6,New character born: Emoglare (toon0129) (Konforme) - Parents: Metalgrim (toon0013) and Emoflame (toon0019)
2024-07-10 00:44:08,2,6,New character born: Emobane (toon0130) (Konforme) - Parents: Partygrim (toon0014) and Darkglow (toon0011)
2024-07-10 00:44:08,2,6,New character born: Popbotah (toon0131) (Poputah) - Parents: Hardpop (toon0016) and Putcyb (toon0020)
2024-07-10 00:44:08,2,6,New character born: Noffijoy (toon0132) (Noffinoffs) - Parents: Funnynoff (toon0018) and Noffidance (toon0009)
2024-07-10 00:44:08,2,6,New character born: Partywhisper (toon0133) (Konforme) - Parents: Emoflame (toon0019) and Metalgrim (toon0013)
2024-07-10 00:44:08,2,7,New character born: Noffifrolic (toon0134) (Noffinoffs) - Parents: Partyfoff (toon0001) and Noffidance (toon0023)
2024-07-10 00:44:08,2,7,New character born: Gigglifnoff (toon0135) (Noffinoffs) - Parents: Jollynoff (toon0005) and Noffibubble (toon0021)
2024-07-10 00:44:08,2,7,New character born: Metalglow (toon0136) (Konforme) - Parents: Metalwhisper (toon0007) and Nightflame (toon0003)
2024-07-10 00:44:08,2,7,New character born: Noffibubble (toon0137) (Noffinoffs) - Parents: Noffidance (toon0009) and Funnynoff (toon0018)
2024-07-10 00:44:08,2,7,New character born: Darkwhisper (toon0138) (Konforme) - Parents: Partygrim (toon0014) and Darkglow (toon0011)
2024-07-10 00:44:08,2,8,New character born: Grimwhisper (toon0139) (Konforme) - Parents: Metalwhisper (toon0007) and Nightflame (toon0003)
2024-07-10 00:44:08,2,8,New character born: Noffihumor (toon0140) (Noffinoffs) - Parents: Noffidance (toon0023) and Partyfoff (toon0001)
2024-07-10 00:44:08,2,9,New character born: Sexshadow (toon0141) (Konforme) - Parents: Metalwhisper (toon0007) and Nightflame (toon0003)
2024-07-10 00:44:08,2,9,New character born: Gothflare (toon0142) (Konforme) - Parents: Emoflame (toon0019) and Metalgrim (toon0013)
2024-07-10 00:44:08,2,10,New character born: Metalfyre (toon0143) (Konforme) - Parents: Nightflame (toon0003) and Metalwhisper (toon0007)
2024-07-10 00:44:08,2,10,New character born: Mechputah (toon0144) (Poputah) - Parents: Hardpop (toon0016) and Putcyb (toon0020)
2024-07-10 00:44:09,2,11,New character born: Metalshade (toon0145) (Konforme) - Parents: Nightflame (toon0003) and Metalwhisper (toon0007)
2024-07-10 00:44:09,2,11,New character born: Sexnox (toon0146) (Konforme) - Parents: Metalgrim (toon0013) and Emoflame (toon0019)
2024-07-10 00:44:09,2,11,New character born: Sexbane (toon0147) (Konforme) - Parents: Emoflame (toon0019) and Metalgrim (toon0013)
2024-07-10 00:44:09,2,11,New character born: Putatek (toon0148) (Poputah) - Parents: Putcyb (toon0020) and Hardpop (toon0016)
2024-07-10 00:44:09,2,12,New character born: Noffiswig (toon0149) (Noffinoffs) - Parents: Partyfoff (toon0001) and Noffidance (toon0023)
2024-07-10 00:44:09,2,12,New character born: Partyglare (toon0150) (Konforme) - Parents: Darkglow (toon0011) and Partygrim (toon0014)
2024-07-10 00:44:09,2,12,New character born: Grimbane (toon0151) (Konforme) - Parents: Emoflame (toon0019) and Metalgrim (toon0013)
2024-07-10 00:44:09,3,1,Death Announcement: Grimshade (toon0039) (Konforme) has died at age 3 due to Flu.
2024-07-10 00:44:09,3,1,Death Announcement: Shadowfury (toon0051) (Konforme) has died at age 2 due to Flu.
2024-07-10 00:44:09,3,1,Death Announcement: Shadowbane (toon0067) (Konforme) has died at age 3 due to Pneumonia.
2024-07-10 00:44:09,3,1,Death Announcement: Cybput (toon0071) (Poputah) has died at age 2 due to Pneumonia.
2024-07-10 00:44:09,3,1,Death Announcement: Laughynoff (toon0087) (Noffinoffs) has died at age 2 due to Dehydration.
2024-07-10 00:44:09,3,1,Death Announcement: Noffiswig (toon0096) (Noffinoffs) has died at age 2 due to Food Poisoning.
2024-07-10 00:44:09,3,1,Death Announcement: Noffidance (toon0107) (Noffinoffs) has died at age 2 due to Food Poisoning.
2024-07-10 00:44:09,3,1,Death Announcement: Noffitipple (toon0125) (Noffinoffs) has died at age 1 due to Pneumonia.
2024-07-10 00:44:09,3,1,Death Announcement: Metalshade (toon0145) (Konforme) has died at age 1 due to Flu.
2024-07-10 00:44:09,3,1,New character born: Chucklenoff (toon0152) (Noffinoffs) - Parents: Jollynoff (toon0005) and Noffibubble (toon0021)
2024-07-10 00:44:09,3,1,New character born: Gothstorm (toon0153) (Konforme) - Parents: Partygrim (toon0014) and Darkglow (toon0011)
2024-07-10 00:44:09,3,1,New character born: Putcybtek (toon0154) (Poputah) - Parents: Hardpop (toon0016) and Putcyb (toon0020)
2024-07-10 00:44:09,3,1,New character born: Hardput (toon0155) (Poputah) - Parents: Putcyb (toon0020) and Hardpop (toon0016)
2024-07-10 00:44:09,3,3,New character born: Noffynoff (toon0156) (Noffinoffs) - Parents: Partyfoff (toon0001) and Noffidance (toon0023)
2024-07-10 00:44:09,3,3,New character born: Morblips (toon0157) (Morfigo) - Parents: Plongler (toon0004) and Plomblis (toon0017)
2024-07-10 00:44:09,3,3,New character born: Sexshadow (toon0158) (Konforme) - Parents: Metalwhisper (toon0007) and Nightflame (toon0003)
2024-07-10 00:44:09,3,3,New character born: Emofury (toon0159) (Konforme) - Parents: Emoflame (toon0019) and Metalgrim (toon0013)
2024-07-10 00:44:09,3,3,New character born: Popcyb (toon0160) (Poputah) - Parents: Putcyb (toon0020) and Hardpop (toon0016)
2024-07-10 00:44:09,3,4,New character born: Metalglow (toon0161) (Konforme) - Parents: Darkglow (toon0011) and Partygrim (toon0014)
2024-07-10 00:44:09,3,4,New character born: Tekpop (toon0162) (Poputah) - Parents: Putcyb (toon0020) and Hardpop (toon0016)
2024-07-10 00:44:09,3,4,New character born: Funnynoff (toon0163) (Noffinoffs) - Parents: Noffidance (toon0023) and Partyfoff (toon0001)
2024-07-10 00:44:09,3,5,New character born: Metalwhisper (toon0164) (Konforme) - Parents: Metalwhisper (toon0007) and Nightflame (toon0003)
2024-07-10 00:44:09,3,5,New character born: Noffidance (toon0165) (Noffinoffs) - Parents: Noffidance (toon0009) and Funnynoff (toon0018)
2024-07-10 00:44:09,3,6,New character born: Festivenoff (toon0166) (Noffinoffs) - Parents: Partyfoff (toon0001) and Noffidance (toon0023)
2024-07-10 00:44:09,3,6,New character born: Noffifroth (toon0167) (Noffinoffs) - Parents: Jollynoff (toon0005) and Noffibubble (toon0021)
2024-07-10 00:44:09,3,6,New character born: Nightwhisper (toon0168) (Konforme) - Parents: Darkglow (toon0011) and Partygrim (toon0014)
2024-07-10 00:44:09,3,6,New character born: Putahbot (toon0169) (Poputah) - Parents: Hardpop (toon0016) and Putcyb (toon0020)
2024-07-10 00:44:09,3,6,New character born: Gigglifnoff (toon0170) (Noffinoffs) - Parents: Noffibubble (toon0021) and Jollynoff (toon0005)
2024-07-10 00:44:10,3,7,New character born: Putahbot (toon0171) (Poputah) - Parents: Hardpop (toon0016) and Putcyb (toon0020)
2024-07-10 00:44:10,3,7,New character born: Grimshade (toon0172) (Konforme) - Parents: Emoflame (toon0019) and Metalgrim (toon0013)
2024-07-10 00:44:10,3,8,New character born: Noffinips (toon0173) (Noffinoffs) - Parents: Noffidance (toon0009) and Funnynoff (toon0018)
2024-07-10 00:44:10,3,8,New character born: Funnynoff (toon0174) (Noffinoffs) - Parents: Noffibubble (toon0021) and Jollynoff (toon0005)
2024-07-10 00:44:10,3,9,New character born: Festivenoff (toon0175) (Noffinoffs) - Parents: Noffidance (toon0009) and Funnynoff (toon0018)
2024-07-10 00:44:10,3,9,New character born: Darkglow (toon0176) (Konforme) - Parents: Partygrim (toon0014) and Darkglow (toon0011)
2024-07-10 00:44:10,3,9,New character born: Poptek (toon0177) (Poputah) - Parents: Hardpop (toon0016) and Putcyb (toon0020)
2024-07-10 00:44:10,3,10,New character born: Chucklenip (toon0178) (Noffinoffs) - Parents: Partyfoff (toon0001) and Noffidance (toon0023)
2024-07-10 00:44:10,3,10,New character born: Sillynip (toon0179) (Noffinoffs) - Parents: Funnynoff (toon0018) and Noffidance (toon0009)
2024-07-10 00:44:10,3,11,New character born: Laughynoff (toon0180) (Noffinoffs) - Parents: Partyfoff (toon0001) and Noffidance (toon0023)
2024-07-10 00:44:10,3,11,New character born: Elgi-gleam (toon0181) (Elgibidi) - Parents: Glibi-glitz (toon0002) and Party-flicker (toon0024)
2024-07-10 00:44:10,3,11,New character born: Noffihops (toon0182) (Noffinoffs) - Parents: Noffidance (toon0009) and Funnynoff (toon0018)
2024-07-10 00:44:10,3,11,New character born: Grimwhisper (toon0183) (Konforme) - Parents: Darkglow (toon0011) and Partygrim (toon0014)
2024-07-10 00:44:10,3,11,New character born: Darkglow (toon0184) (Konforme) - Parents: Metalgrim (toon0013) and Emoflame (toon0019)
2024-07-10 00:44:10,4,1,Death Announcement: Plomblis (toon0017) (Morfigo) has died at age 22 due to Food Poisoning.
2024-07-10 00:44:10,4,1,Death Announcement: Botput (toon0040) (Poputah) has died at age 3 due to Flu.
2024-07-10 00:44:10,4,1,Death Announcement: Sexshadow (toon0047) (Konforme) has died at age 3 due to Pneumonia.
2024-07-10 00:44:10,4,1,Death Announcement: Funnifnoff (toon0057) (Noffinoffs) has died at age 4 due to Pneumonia.
2024-07-10 00:44:10,4,1,Death Announcement: Plomberplox (toon0063) (Morfigo) has died at age 4 due to Pneumonia.
2024-07-10 00:44:10,4,1,Death Announcement: Noffidance (toon0066) (Noffinoffs) has died at age 4 due to Pneumonia.
2024-07-10 00:44:10,4,1,Death Announcement: Partywhisper (toon0103) (Konforme) has died at age 3 due to Pneumonia.
2024-07-10 00:44:10,4,1,Death Announcement: Laughynoff (toon0110) (Noffinoffs) has died at age 3 due to Flu.
2024-07-10 00:44:10,4,1,Death Announcement: Poptik (toon0112) (Poputah) has died at age 2 due to Pneumonia.
2024-07-10 00:44:10,4,1,Death Announcement: Darkglow (toon0176) (Konforme) has died at age 1 due to Flu.
2024-07-10 00:44:10,4,1,Death Announcement: Grimwhisper (toon0183) (Konforme) has died at age 1 due to Pneumonia.
2024-07-10 00:44:10,4,1,New character born: Putahbot (toon0185) (Poputah) - Parents: Mechputah (toon0006) and Popcyb (toon0012)
2024-07-10 00:44:10,4,1,New character born: Gothstorm (toon0186) (Konforme) - Parents: Emoflame (toon0019) and Metalgrim (toon0013)
2024-07-10 00:44:10,4,1,New character born: Noffilager (toon0187) (Noffinoffs) - Parents: Noffidance (toon0023) and Partyfoff (toon0001)
2024-07-10 00:44:10,4,2,New character born: Cybtah (toon0188) (Poputah) - Parents: Hardpop (toon0016) and Putcyb (toon0020)
2024-07-10 00:44:11,4,3,New character born: Noffibubble (toon0189) (Noffinoffs) - Parents: Jollynoff (toon0005) and Noffibubble (toon0021)
2024-07-10 00:44:11,4,3,New character born: Nightwhisper (toon0190) (Konforme) - Parents: Partygrim (toon0014) and Darkglow (toon0011)
2024-07-10 00:44:11,4,3,New character born: Snickernoff (toon0191) (Noffinoffs) - Parents: Funnynoff (toon0018) and Noffidance (toon0009)
2024-07-10 00:44:11,4,3,New character born: Noffibash (toon0192) (Noffinoffs) - Parents: Noffidance (toon0023) and Partyfoff (toon0001)
2024-07-10 00:44:11,4,4,New character born: Nofficheers (toon0193) (Noffinoffs) - Parents: Jollynoff (toon0005) and Noffibubble (toon0021)
2024-07-10 00:44:11,4,4,New character born: Grimshade (toon0194) (Konforme) - Parents: Metalwhisper (toon0007) and Nightflame (toon0003)
2024-07-10 00:44:11,4,5,New character born: Nofficraft (toon0195) (Noffinoffs) - Parents: Partyfoff (toon0001) and Noffidance (toon0023)
