Timestamp,Year,Cycle,Event
2024-07-08 01:02:44,1,1,New character born: KonformePerson (toon0062) (Konforme) - Parents: KonformePerson (toon0024) and KonformePerson (toon0020)
2024-07-08 01:02:44,1,2,New character born: NoffinoffsPerson (toon0063) (Noffinoffs) - Parents: NoffinoffsPerson (toon0004) and NoffinoffsPerson (toon0001)
2024-07-08 01:02:44,1,2,New character born: MorfigoPerson (toon0064) (Morfigo) - Parents: MorfigoPerson (toon0011) and MorfigoPerson (toon0010)
2024-07-08 01:02:44,1,3,New character born: SkibidiPerson (toon0065) (Skibidi) - Parents: SkibidiPerson (toon0005) and SkibidiPerson (toon0002)
2024-07-08 01:02:44,1,3,New character born: MorfigoPerson (toon0066) (Morfigo) - Parents: MorfigoPerson (toon0011) and MorfigoPerson (toon0010)
2024-07-08 01:02:44,1,3,New character born: MorfigoPerson (toon0067) (Morfigo) - Parents: MorfigoPerson (toon0019) and MorfigoPerson (toon0003)
2024-07-08 01:02:44,1,4,New character born: NoffinoffsPerson (toon0068) (Noffinoffs) - Parents: NoffinoffsPerson (toon0014) and NoffinoffsPerson (toon0007)
2024-07-08 01:02:44,1,4,New character born: KonformePerson (toon0069) (Konforme) - Parents: KonformePerson (toon0020) and KonformePerson (toon0024)
2024-07-08 01:02:45,1,5,New character born: SkibidiPerson (toon0070) (Skibidi) - Parents: SkibidiPerson (toon0002) and SkibidiPerson (toon0005)
2024-07-08 01:02:45,1,5,New character born: KonformePerson (toon0071) (Konforme) - Parents: KonformePerson (toon0013) and KonformePerson (toon0018)
2024-07-08 01:02:45,1,5,New character born: KonformePerson (toon0072) (Konforme) - Parents: KonformePerson (toon0024) and KonformePerson (toon0020)
2024-07-08 01:02:45,1,6,New character born: MorfigoPerson (toon0073) (Morfigo) - Parents: MorfigoPerson (toon0003) and MorfigoPerson (toon0019)
2024-07-08 01:02:45,1,7,New character born: NoffinoffsPerson (toon0074) (Noffinoffs) - Parents: NoffinoffsPerson (toon0007) and NoffinoffsPerson (toon0014)
2024-07-08 01:02:45,1,7,New character born: PoputahPerson (toon0075) (Poputah) - Parents: PoputahPerson (toon0008) and PoputahPerson (toon0022)
2024-07-08 01:02:45,1,7,New character born: MorfigoPerson (toon0076) (Morfigo) - Parents: MorfigoPerson (toon0011) and MorfigoPerson (toon0010)
2024-07-08 01:02:46,1,8,New character born: SkibidiPerson (toon0077) (Skibidi) - Parents: SkibidiPerson (toon0002) and SkibidiPerson (toon0005)
2024-07-08 01:02:46,1,8,New character born: SkibidiPerson (toon0078) (Skibidi) - Parents: SkibidiPerson (toon0005) and SkibidiPerson (toon0002)
2024-07-08 01:02:46,1,8,New character born: MorfigoPerson (toon0079) (Morfigo) - Parents: MorfigoPerson (toon0011) and MorfigoPerson (toon0010)
2024-07-08 01:02:46,1,8,New character born: KonformePerson (toon0080) (Konforme) - Parents: KonformePerson (toon0013) and KonformePerson (toon0018)
2024-07-08 01:02:46,1,8,New character born: PoputahPerson (toon0081) (Poputah) - Parents: PoputahPerson (toon0017) and PoputahPerson (toon0021)
2024-07-08 01:02:46,1,9,New character born: MorfigoPerson (toon0082) (Morfigo) - Parents: MorfigoPerson (toon0011) and MorfigoPerson (toon0010)
2024-07-08 01:02:46,1,9,New character born: KonformePerson (toon0083) (Konforme) - Parents: KonformePerson (toon0013) and KonformePerson (toon0018)
2024-07-08 01:02:46,1,9,New character born: NoffinoffsPerson (toon0084) (Noffinoffs) - Parents: NoffinoffsPerson (toon0014) and NoffinoffsPerson (toon0007)
2024-07-08 01:02:46,1,9,New character born: KonformePerson (toon0085) (Konforme) - Parents: KonformePerson (toon0024) and KonformePerson (toon0020)
2024-07-08 01:02:46,1,10,New character born: SkibidiPerson (toon0086) (Skibidi) - Parents: SkibidiPerson (toon0002) and SkibidiPerson (toon0005)
2024-07-08 01:02:46,1,10,New character born: MorfigoPerson (toon0087) (Morfigo) - Parents: MorfigoPerson (toon0010) and MorfigoPerson (toon0011)
2024-07-08 01:02:46,1,10,New character born: PoputahPerson (toon0088) (Poputah) - Parents: PoputahPerson (toon0017) and PoputahPerson (toon0021)
2024-07-08 01:02:47,1,11,New character born: NoffinoffsPerson (toon0089) (Noffinoffs) - Parents: NoffinoffsPerson (toon0001) and NoffinoffsPerson (toon0004)
2024-07-08 01:02:47,1,11,New character born: MorfigoPerson (toon0090) (Morfigo) - Parents: MorfigoPerson (toon0003) and MorfigoPerson (toon0019)
2024-07-08 01:02:47,1,11,New character born: MorfigoPerson (toon0091) (Morfigo) - Parents: MorfigoPerson (toon0006) and MorfigoPerson (toon0009)
2024-07-08 01:02:47,1,11,New character born: PoputahPerson (toon0092) (Poputah) - Parents: PoputahPerson (toon0021) and PoputahPerson (toon0017)
2024-07-08 01:02:47,1,12,New character born: NoffinoffsPerson (toon0093) (Noffinoffs) - Parents: NoffinoffsPerson (toon0001) and NoffinoffsPerson (toon0004)
2024-07-08 01:02:47,1,12,New character born: SkibidiPerson (toon0094) (Skibidi) - Parents: SkibidiPerson (toon0002) and SkibidiPerson (toon0005)
2024-07-08 01:02:47,1,12,New character born: SkibidiPerson (toon0095) (Skibidi) - Parents: SkibidiPerson (toon0005) and SkibidiPerson (toon0002)
2024-07-08 01:02:47,1,12,New character born: NoffinoffsPerson (toon0096) (Noffinoffs) - Parents: NoffinoffsPerson (toon0007) and NoffinoffsPerson (toon0014)
2024-07-08 01:02:47,1,12,New character born: MorfigoPerson (toon0097) (Morfigo) - Parents: MorfigoPerson (toon0010) and MorfigoPerson (toon0011)
2024-07-08 01:02:47,1,12,New character born: KonformePerson (toon0098) (Konforme) - Parents: KonformePerson (toon0013) and KonformePerson (toon0018)
2024-07-08 01:02:47,1,12,New character born: MorfigoPerson (toon0099) (Morfigo) - Parents: MorfigoPerson (toon0019) and MorfigoPerson (toon0003)
2024-07-08 01:02:47,2,1,Death Announcement: NoffinoffsPerson (toon0007) (Noffinoffs) has died at age 20 due to Suicide.
2024-07-08 01:02:47,2,1,Death Announcement: MorfigoPerson (toon0030) (Morfigo) has died at age 2 due to Flu.
2024-07-08 01:02:47,2,1,Death Announcement: SkibidiPerson (toon0070) (Skibidi) has died at age 1 due to Pneumonia.
2024-07-08 01:02:47,2,1,Death Announcement: PoputahPerson (toon0092) (Poputah) has died at age 1 due to Pneumonia.
2024-07-08 01:02:47,2,1,Death Announcement: MorfigoPerson (toon0099) (Morfigo) has died at age 1 due to Pneumonia.
2024-07-08 01:02:48,2,2,New character born: NoffinoffsPerson (toon0100) (Noffinoffs) - Parents: NoffinoffsPerson (toon0001) and NoffinoffsPerson (toon0004)
2024-07-08 01:02:48,2,2,New character born: SkibidiPerson (toon0101) (Skibidi) - Parents: SkibidiPerson (toon0002) and SkibidiPerson (toon0005)
2024-07-08 01:02:48,2,2,New character born: SkibidiPerson (toon0102) (Skibidi) - Parents: SkibidiPerson (toon0005) and SkibidiPerson (toon0002)
2024-07-08 01:02:48,2,2,New character born: MorfigoPerson (toon0103) (Morfigo) - Parents: MorfigoPerson (toon0009) and MorfigoPerson (toon0006)
2024-07-08 01:02:48,2,2,New character born: MorfigoPerson (toon0104) (Morfigo) - Parents: MorfigoPerson (toon0011) and MorfigoPerson (toon0010)
2024-07-08 01:02:48,2,2,New character born: KonformePerson (toon0105) (Konforme) - Parents: KonformePerson (toon0013) and KonformePerson (toon0018)
2024-07-08 01:02:48,2,2,New character born: KonformePerson (toon0106) (Konforme) - Parents: KonformePerson (toon0018) and KonformePerson (toon0013)
2024-07-08 01:02:48,2,2,New character born: KonformePerson (toon0107) (Konforme) - Parents: KonformePerson (toon0020) and KonformePerson (toon0024)
2024-07-08 01:02:48,2,2,New character born: KonformePerson (toon0108) (Konforme) - Parents: KonformePerson (toon0024) and KonformePerson (toon0020)
2024-07-08 01:02:48,2,3,New character born: NoffinoffsPerson (toon0109) (Noffinoffs) - Parents: NoffinoffsPerson (toon0004) and NoffinoffsPerson (toon0001)
2024-07-08 01:02:48,2,3,New character born: PoputahPerson (toon0110) (Poputah) - Parents: PoputahPerson (toon0008) and PoputahPerson (toon0022)
2024-07-08 01:02:48,2,3,New character born: MorfigoPerson (toon0111) (Morfigo) - Parents: MorfigoPerson (toon0011) and MorfigoPerson (toon0010)
2024-07-08 01:02:48,2,4,New character born: PoputahPerson (toon0112) (Poputah) - Parents: PoputahPerson (toon0021) and PoputahPerson (toon0017)
2024-07-08 01:02:48,2,4,New character born: PoputahPerson (toon0113) (Poputah) - Parents: PoputahPerson (toon0022) and PoputahPerson (toon0008)
2024-07-08 01:02:48,2,5,New character born: NoffinoffsPerson (toon0114) (Noffinoffs) - Parents: NoffinoffsPerson (toon0001) and NoffinoffsPerson (toon0004)
2024-07-08 01:02:49,2,5,New character born: MorfigoPerson (toon0115) (Morfigo) - Parents: MorfigoPerson (toon0009) and MorfigoPerson (toon0006)
2024-07-08 01:02:49,2,5,New character born: MorfigoPerson (toon0116) (Morfigo) - Parents: MorfigoPerson (toon0011) and MorfigoPerson (toon0010)
2024-07-08 01:02:49,2,5,New character born: PoputahPerson (toon0117) (Poputah) - Parents: PoputahPerson (toon0017) and PoputahPerson (toon0021)
2024-07-08 01:02:49,2,5,New character born: MorfigoPerson (toon0118) (Morfigo) - Parents: MorfigoPerson (toon0019) and MorfigoPerson (toon0003)
2024-07-08 01:02:49,2,5,New character born: KonformePerson (toon0119) (Konforme) - Parents: KonformePerson (toon0024) and KonformePerson (toon0020)
2024-07-08 01:02:49,2,6,New character born: MorfigoPerson (toon0120) (Morfigo) - Parents: MorfigoPerson (toon0003) and MorfigoPerson (toon0019)
2024-07-08 01:02:49,2,6,New character born: MorfigoPerson (toon0121) (Morfigo) - Parents: MorfigoPerson (toon0010) and MorfigoPerson (toon0011)
2024-07-08 01:02:49,2,6,New character born: MorfigoPerson (toon0122) (Morfigo) - Parents: MorfigoPerson (toon0011) and MorfigoPerson (toon0010)
2024-07-08 01:02:49,2,6,New character born: KonformePerson (toon0123) (Konforme) - Parents: KonformePerson (toon0020) and KonformePerson (toon0024)
2024-07-08 01:02:49,2,7,New character born: NoffinoffsPerson (toon0124) (Noffinoffs) - Parents: NoffinoffsPerson (toon0001) and NoffinoffsPerson (toon0004)
2024-07-08 01:02:49,2,7,New character born: SkibidiPerson (toon0125) (Skibidi) - Parents: SkibidiPerson (toon0002) and SkibidiPerson (toon0005)
2024-07-08 01:02:49,2,7,New character born: MorfigoPerson (toon0126) (Morfigo) - Parents: MorfigoPerson (toon0011) and MorfigoPerson (toon0010)
2024-07-08 01:02:49,2,7,New character born: PoputahPerson (toon0127) (Poputah) - Parents: PoputahPerson (toon0017) and PoputahPerson (toon0021)
2024-07-08 01:02:49,2,7,New character born: PoputahPerson (toon0128) (Poputah) - Parents: PoputahPerson (toon0021) and PoputahPerson (toon0017)
2024-07-08 01:02:49,2,8,New character born: MorfigoPerson (toon0129) (Morfigo) - Parents: MorfigoPerson (toon0011) and MorfigoPerson (toon0010)
2024-07-08 01:02:49,2,8,New character born: KonformePerson (toon0130) (Konforme) - Parents: KonformePerson (toon0020) and KonformePerson (toon0024)
2024-07-08 01:02:50,2,9,New character born: SkibidiPerson (toon0131) (Skibidi) - Parents: SkibidiPerson (toon0005) and SkibidiPerson (toon0002)
2024-07-08 01:02:50,2,9,New character born: PoputahPerson (toon0132) (Poputah) - Parents: PoputahPerson (toon0008) and PoputahPerson (toon0022)
2024-07-08 01:02:50,2,9,New character born: PoputahPerson (toon0133) (Poputah) - Parents: PoputahPerson (toon0021) and PoputahPerson (toon0017)
2024-07-08 01:02:50,2,10,New character born: NoffinoffsPerson (toon0134) (Noffinoffs) - Parents: NoffinoffsPerson (toon0001) and NoffinoffsPerson (toon0004)
2024-07-08 01:02:50,2,10,New character born: SkibidiPerson (toon0135) (Skibidi) - Parents: SkibidiPerson (toon0002) and SkibidiPerson (toon0005)
2024-07-08 01:02:50,2,10,New character born: SkibidiPerson (toon0136) (Skibidi) - Parents: SkibidiPerson (toon0005) and SkibidiPerson (toon0002)
2024-07-08 01:02:50,2,10,New character born: KonformePerson (toon0137) (Konforme) - Parents: KonformePerson (toon0013) and KonformePerson (toon0018)
2024-07-08 01:02:50,2,11,New character born: MorfigoPerson (toon0138) (Morfigo) - Parents: MorfigoPerson (toon0011) and MorfigoPerson (toon0010)
2024-07-08 01:02:50,2,11,New character born: PoputahPerson (toon0139) (Poputah) - Parents: PoputahPerson (toon0017) and PoputahPerson (toon0021)
2024-07-08 01:02:50,2,11,New character born: KonformePerson (toon0140) (Konforme) - Parents: KonformePerson (toon0024) and KonformePerson (toon0020)
2024-07-08 01:02:51,2,12,New character born: MorfigoPerson (toon0141) (Morfigo) - Parents: MorfigoPerson (toon0011) and MorfigoPerson (toon0010)
2024-07-08 01:02:51,2,12,New character born: KonformePerson (toon0142) (Konforme) - Parents: KonformePerson (toon0018) and KonformePerson (toon0013)
2024-07-08 01:02:51,3,1,Death Announcement: MorfigoPerson (toon0011) (Morfigo) has died at age 21 due to Suicide.
2024-07-08 01:02:51,3,1,Death Announcement: MorfigoPerson (toon0027) (Morfigo) has died at age 3 due to Flu.
2024-07-08 01:02:51,3,1,Death Announcement: SkibidiPerson (toon0029) (Skibidi) has died at age 3 due to Pneumonia.
2024-07-08 01:02:51,3,1,Death Announcement: SkibidiPerson (toon0042) (Skibidi) has died at age 2 due to Pneumonia.
2024-07-08 01:02:51,3,1,Death Announcement: NoffinoffsPerson (toon0059) (Noffinoffs) has died at age 2 due to Flu.
2024-07-08 01:02:51,3,1,Death Announcement: KonformePerson (toon0062) (Konforme) has died at age 2 due to Flu.
2024-07-08 01:02:51,3,1,Death Announcement: MorfigoPerson (toon0064) (Morfigo) has died at age 2 due to Pneumonia.
2024-07-08 01:02:51,3,1,Death Announcement: KonformePerson (toon0085) (Konforme) has died at age 2 due to Dehydration.
2024-07-08 01:02:51,3,1,Death Announcement: NoffinoffsPerson (toon0093) (Noffinoffs) has died at age 1 due to Flu.
2024-07-08 01:02:51,3,1,Death Announcement: NoffinoffsPerson (toon0100) (Noffinoffs) has died at age 1 due to Flu.
2024-07-08 01:02:51,3,1,Death Announcement: MorfigoPerson (toon0115) (Morfigo) has died at age 1 due to Pneumonia.
2024-07-08 01:02:51,3,1,Death Announcement: KonformePerson (toon0119) (Konforme) has died at age 1 due to Pneumonia.
2024-07-08 01:02:51,3,1,New character born: MorfigoPerson (toon0143) (Morfigo) - Parents: MorfigoPerson (toon0003) and MorfigoPerson (toon0019)
2024-07-08 01:02:51,3,2,New character born: SkibidiPerson (toon0144) (Skibidi) - Parents: SkibidiPerson (toon0002) and SkibidiPerson (toon0005)
2024-07-08 01:02:51,3,2,New character born: NoffinoffsPerson (toon0145) (Noffinoffs) - Parents: NoffinoffsPerson (toon0004) and NoffinoffsPerson (toon0001)
2024-07-08 01:02:51,3,2,New character born: MorfigoPerson (toon0146) (Morfigo) - Parents: MorfigoPerson (toon0006) and MorfigoPerson (toon0009)
2024-07-08 01:02:52,3,3,New character born: MorfigoPerson (toon0147) (Morfigo) - Parents: MorfigoPerson (toon0003) and MorfigoPerson (toon0019)
2024-07-08 01:02:52,3,4,New character born: MorfigoPerson (toon0148) (Morfigo) - Parents: MorfigoPerson (toon0006) and MorfigoPerson (toon0009)
2024-07-08 01:02:52,3,4,New character born: PoputahPerson (toon0149) (Poputah) - Parents: PoputahPerson (toon0022) and PoputahPerson (toon0008)
2024-07-08 01:02:52,3,4,New character born: KonformePerson (toon0150) (Konforme) - Parents: KonformePerson (toon0024) and KonformePerson (toon0020)
2024-07-08 01:02:52,3,5,New character born: NoffinoffsPerson (toon0151) (Noffinoffs) - Parents: NoffinoffsPerson (toon0001) and NoffinoffsPerson (toon0004)
2024-07-08 01:02:52,3,5,New character born: MorfigoPerson (toon0152) (Morfigo) - Parents: MorfigoPerson (toon0009) and MorfigoPerson (toon0006)
2024-07-08 01:02:52,3,5,New character born: MorfigoPerson (toon0153) (Morfigo) - Parents: MorfigoPerson (toon0019) and MorfigoPerson (toon0003)
2024-07-08 01:02:53,3,6,New character born: NoffinoffsPerson (toon0154) (Noffinoffs) - Parents: NoffinoffsPerson (toon0001) and NoffinoffsPerson (toon0004)
2024-07-08 01:02:53,3,6,New character born: KonformePerson (toon0155) (Konforme) - Parents: KonformePerson (toon0024) and KonformePerson (toon0020)
2024-07-08 01:02:53,3,7,New character born: MorfigoPerson (toon0156) (Morfigo) - Parents: MorfigoPerson (toon0019) and MorfigoPerson (toon0003)
2024-07-08 01:02:53,3,8,New character born: SkibidiPerson (toon0157) (Skibidi) - Parents: SkibidiPerson (toon0005) and SkibidiPerson (toon0002)
2024-07-08 01:02:53,3,8,New character born: MorfigoPerson (toon0158) (Morfigo) - Parents: MorfigoPerson (toon0006) and MorfigoPerson (toon0009)
2024-07-08 01:02:53,3,8,New character born: KonformePerson (toon0159) (Konforme) - Parents: KonformePerson (toon0013) and KonformePerson (toon0018)
2024-07-08 01:02:53,3,8,New character born: KonformePerson (toon0160) (Konforme) - Parents: KonformePerson (toon0020) and KonformePerson (toon0024)
2024-07-08 01:02:53,3,8,New character born: PoputahPerson (toon0161) (Poputah) - Parents: PoputahPerson (toon0022) and PoputahPerson (toon0008)
2024-07-08 01:02:53,3,9,New character born: SkibidiPerson (toon0162) (Skibidi) - Parents: SkibidiPerson (toon0005) and SkibidiPerson (toon0002)
2024-07-08 01:02:53,3,9,New character born: MorfigoPerson (toon0163) (Morfigo) - Parents: MorfigoPerson (toon0006) and MorfigoPerson (toon0009)
2024-07-08 01:02:53,3,9,New character born: KonformePerson (toon0164) (Konforme) - Parents: KonformePerson (toon0018) and KonformePerson (toon0013)
2024-07-08 01:02:53,3,9,New character born: KonformePerson (toon0165) (Konforme) - Parents: KonformePerson (toon0020) and KonformePerson (toon0024)
2024-07-08 01:02:53,3,9,New character born: KonformePerson (toon0166) (Konforme) - Parents: KonformePerson (toon0024) and KonformePerson (toon0020)
2024-07-08 01:02:54,3,10,New character born: MorfigoPerson (toon0167) (Morfigo) - Parents: MorfigoPerson (toon0003) and MorfigoPerson (toon0019)
2024-07-08 01:02:54,3,10,New character born: NoffinoffsPerson (toon0168) (Noffinoffs) - Parents: NoffinoffsPerson (toon0004) and NoffinoffsPerson (toon0001)
2024-07-08 01:02:54,3,10,New character born: PoputahPerson (toon0169) (Poputah) - Parents: PoputahPerson (toon0017) and PoputahPerson (toon0021)
2024-07-08 01:02:54,3,11,New character born: NoffinoffsPerson (toon0170) (Noffinoffs) - Parents: NoffinoffsPerson (toon0001) and NoffinoffsPerson (toon0004)
2024-07-08 01:02:54,3,11,New character born: SkibidiPerson (toon0171) (Skibidi) - Parents: SkibidiPerson (toon0002) and SkibidiPerson (toon0005)
2024-07-08 01:02:54,3,11,New character born: MorfigoPerson (toon0172) (Morfigo) - Parents: MorfigoPerson (toon0003) and MorfigoPerson (toon0019)
2024-07-08 01:02:54,3,11,New character born: NoffinoffsPerson (toon0173) (Noffinoffs) - Parents: NoffinoffsPerson (toon0004) and NoffinoffsPerson (toon0001)
2024-07-08 01:02:54,3,12,New character born: SkibidiPerson (toon0174) (Skibidi) - Parents: SkibidiPerson (toon0005) and SkibidiPerson (toon0002)
2024-07-08 01:02:55,4,1,Death Announcement: KonformePerson (toon0052) (Konforme) has died at age 3 due to Flu.
2024-07-08 01:02:55,4,1,Death Announcement: KonformePerson (toon0098) (Konforme) has died at age 3 due to Pneumonia.
2024-07-08 01:02:55,4,1,Death Announcement: SkibidiPerson (toon0102) (Skibidi) has died at age 2 due to Pneumonia.
2024-07-08 01:02:55,4,1,Death Announcement: KonformePerson (toon0106) (Konforme) has died at age 2 due to Pneumonia.
2024-07-08 01:02:55,4,1,Death Announcement: MorfigoPerson (toon0126) (Morfigo) has died at age 2 due to Pneumonia.
2024-07-08 01:02:55,4,1,Death Announcement: PoputahPerson (toon0128) (Poputah) has died at age 2 due to Pneumonia.
2024-07-08 01:02:55,4,1,Death Announcement: KonformePerson (toon0130) (Konforme) has died at age 2 due to Flu.
2024-07-08 01:02:55,4,1,Death Announcement: PoputahPerson (toon0133) (Poputah) has died at age 2 due to Pneumonia.
2024-07-08 01:02:55,4,1,Death Announcement: KonformePerson (toon0140) (Konforme) has died at age 2 due to Food Poisoning.
2024-07-08 01:02:55,4,1,Death Announcement: NoffinoffsPerson (toon0151) (Noffinoffs) has died at age 1 due to Pneumonia.
2024-07-08 01:02:55,4,1,Death Announcement: SkibidiPerson (toon0171) (Skibidi) has died at age 1 due to Pneumonia.
2024-07-08 01:02:55,4,1,New character born: PoputahPerson (toon0175) (Poputah) - Parents: PoputahPerson (toon0017) and PoputahPerson (toon0021)
2024-07-08 01:02:55,4,2,New character born: SkibidiPerson (toon0176) (Skibidi) - Parents: SkibidiPerson (toon0002) and SkibidiPerson (toon0005)
2024-07-08 01:02:55,4,2,New character born: MorfigoPerson (toon0177) (Morfigo) - Parents: MorfigoPerson (toon0003) and MorfigoPerson (toon0019)
2024-07-08 01:02:55,4,2,New character born: MorfigoPerson (toon0178) (Morfigo) - Parents: MorfigoPerson (toon0006) and MorfigoPerson (toon0009)
2024-07-08 01:02:55,4,2,New character born: KonformePerson (toon0179) (Konforme) - Parents: KonformePerson (toon0018) and KonformePerson (toon0013)
2024-07-08 01:02:55,4,2,New character born: KonformePerson (toon0180) (Konforme) - Parents: KonformePerson (toon0020) and KonformePerson (toon0024)
2024-07-08 01:02:55,4,2,New character born: KonformePerson (toon0181) (Konforme) - Parents: KonformePerson (toon0024) and KonformePerson (toon0020)
2024-07-08 01:02:55,4,3,New character born: MorfigoPerson (toon0182) (Morfigo) - Parents: MorfigoPerson (toon0009) and MorfigoPerson (toon0006)
